Clicker ID,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,1,2,3,4,5,6,7,8,9,10,11,12,13,14,1,2,3,4,5,6,7,8,9,1,2,3,4,5,1,2,3,4,5,6,7,8,9,10,11,1,2,3,4,5,6,7,8,9,10,11,12,13,14,1,2,3,4,5,6,7,8,9
#012CF9D4,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C,B,B,C,C,B,B,E,A,B,B,C,C
#21F35381,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,B,,
#820AFE76,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B,B,B,A,A,C,C,B,C,C,B,B,B
#8219DE45,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C,B,B,D,C,C,C,C,C,C,B,D,C
#8273D829,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C,A,A,A,A,D,C,B,A,D,C,A,C
#82F23545,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C,C,B,A,A,C,C,B,C,C,B,C,C
#839D1D03,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C,B,B,A,A,A,C,C,C,C,A,C,C
#8425BE1F,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,,B,B,A,A,C,A,,A,A,A,,
#84522BFD,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C,B,B,A,A,C,C,C,C,C,D,E,C
